2025-09-08 15:05:18.701 [restartedMain] INFO  c.r.w.WitChallengeApplication - Starting WitChallengeApplication using Java 22.0.2 with PID 25448 (C:\Users\Administrator\Downloads\wit-challenge\target\classes started by Administrator in C:\Users\Administrator\Downloads\wit-challenge)
2025-09-08 15:14:02.928 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-test-group-1, groupId=test-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2025-09-08 15:14:03.852 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-test-group-1, groupId=test-group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-09-08 15:14:03.852 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-test-group-1, groupId=test-group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2025-09-08 15:14:04.253 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - test-group: Consumer stopped
2025-09-08 15:14:04.255 [SpringApplicationShutdownHook] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2025-09-08 15:14:04.275 [tomcat-shutdown] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Graceful shutdown complete
2025-09-08 15:14:38.600 [restartedMain] INFO  c.r.w.WitChallengeApplication - Starting WitChallengeApplication using Java 22.0.2 with PID 15012 (C:\Users\Administrator\Downloads\wit-challenge\target\classes started by Administrator in C:\Users\Administrator\Downloads\wit-challenge)
2025-09-08 15:14:38.602 [restartedMain] DEBUG c.r.w.WitChallengeApplication - Running with Spring Boot v3.5.5, Spring v6.2.10
2025-09-08 15:14:38.602 [restartedMain] INFO  c.r.w.WitChallengeApplication - No active profile set, falling back to 1 default profile: "default"
2025-09-08 15:14:38.659 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2025-09-08 15:14:38.659 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2025-09-08 15:14:39.556 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-09-08 15:14:39.570 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-09-08 15:14:39.571 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.44]
2025-09-08 15:14:39.611 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-09-08 15:14:39.612 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 952 ms
2025-09-08 15:14:39.714 [restartedMain] INFO  c.renato.wit_challenge.KafkaProducer - KafkaProducer initialized successfully
2025-09-08 15:14:39.999 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2025-09-08 15:14:40.072 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-09-08 15:14:40.323 [restartedMain] INFO  c.r.w.WitChallengeApplication - Started WitChallengeApplication in 2.353 seconds (process running for 2.771)
2025-09-08 15:14:40.763 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  o.apache.kafka.clients.NetworkClient - [Consumer clientId=consumer-test-group-1, groupId=test-group] The metadata response from the cluster reported a recoverable issue with correlation id 2 : {result=UNKNOWN_TOPIC_OR_PARTITION}
2025-09-08 15:14:41.629 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - test-group: partitions assigned: [result-0, result-1, result-2]
2025-09-08 15:21:28.314 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-09-08 15:21:28.314 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-09-08 15:21:28.316 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2025-09-08 15:21:28.361 [http-nio-8080-exec-1] INFO  com.renato.wit_challenge.rest - Received sum request: a=5, b=3
2025-09-08 15:21:28.362 [http-nio-8080-exec-1] DEBUG com.renato.wit_challenge.calculator - Sum result: 8
2025-09-08 15:21:28.362 [http-nio-8080-exec-1] DEBUG c.renato.wit_challenge.KafkaProducer - Attempting to send message to topic 'result': 8
2025-09-08 15:21:28.438 [http-nio-8080-exec-1] INFO  c.renato.wit_challenge.KafkaProducer - Message sent successfully to topic 'result': 8
2025-09-08 15:21:28.438 [http-nio-8080-exec-1] INFO  com.renato.wit_challenge.rest - Sum operation completed successfully. Result: 8
2025-09-08 15:21:28.582 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  c.renato.wit_challenge.KafkaConsumer - Received message from Kafka topic 'result': 8
2025-09-08 15:21:28.583 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] DEBUG c.renato.wit_challenge.KafkaConsumer - Message processing completed for: 8
2025-09-08 15:21:56.518 [http-nio-8080-exec-2] INFO  com.renato.wit_challenge.rest - Received sum request: a=5, b=3
2025-09-08 15:21:56.518 [http-nio-8080-exec-2] DEBUG com.renato.wit_challenge.calculator - Sum result: 8
2025-09-08 15:21:56.518 [http-nio-8080-exec-2] DEBUG c.renato.wit_challenge.KafkaProducer - Attempting to send message to topic 'result': 8
2025-09-08 15:21:56.518 [http-nio-8080-exec-2] INFO  c.renato.wit_challenge.KafkaProducer - Message sent successfully to topic 'result': 8
2025-09-08 15:21:56.518 [http-nio-8080-exec-2] INFO  com.renato.wit_challenge.rest - Sum operation completed successfully. Result: 8
2025-09-08 15:21:56.530 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  c.renato.wit_challenge.KafkaConsumer - Received message from Kafka topic 'result': 8
2025-09-08 15:21:56.530 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] DEBUG c.renato.wit_challenge.KafkaConsumer - Message processing completed for: 8
2025-09-08 15:21:59.068 [http-nio-8080-exec-4] INFO  com.renato.wit_challenge.rest - Received sum request: a=5, b=3
2025-09-08 15:21:59.068 [http-nio-8080-exec-4] DEBUG com.renato.wit_challenge.calculator - Sum result: 8
2025-09-08 15:21:59.068 [http-nio-8080-exec-4] DEBUG c.renato.wit_challenge.KafkaProducer - Attempting to send message to topic 'result': 8
2025-09-08 15:21:59.068 [http-nio-8080-exec-4] INFO  c.renato.wit_challenge.KafkaProducer - Message sent successfully to topic 'result': 8
2025-09-08 15:21:59.068 [http-nio-8080-exec-4] INFO  com.renato.wit_challenge.rest - Sum operation completed successfully. Result: 8
2025-09-08 15:21:59.073 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  c.renato.wit_challenge.KafkaConsumer - Received message from Kafka topic 'result': 8
2025-09-08 15:21:59.074 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] DEBUG c.renato.wit_challenge.KafkaConsumer - Message processing completed for: 8
2025-09-08 15:22:34.983 [File Watcher] INFO  o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2025-09-08 15:22:34.988 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - test-group: partitions revoked: [result-0, result-1, result-2]
2025-09-08 15:22:35.268 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - test-group: Consumer stopped
2025-09-08 15:22:35.271 [Thread-5] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2025-09-08 15:22:35.291 [tomcat-shutdown] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Graceful shutdown complete
2025-09-08 15:22:35.391 [restartedMain] INFO  c.r.w.WitChallengeApplication - Starting WitChallengeApplication using Java 22.0.2 with PID 15012 (C:\Users\Administrator\Downloads\wit-challenge\target\classes started by Administrator in C:\Users\Administrator\Downloads\wit-challenge)
2025-09-08 15:22:35.391 [restartedMain] DEBUG c.r.w.WitChallengeApplication - Running with Spring Boot v3.5.5, Spring v6.2.10
2025-09-08 15:22:35.391 [restartedMain] INFO  c.r.w.WitChallengeApplication - No active profile set, falling back to 1 default profile: "default"
2025-09-08 15:22:35.589 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-09-08 15:22:35.591 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-09-08 15:22:35.591 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.44]
2025-09-08 15:22:35.615 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-09-08 15:22:35.615 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 221 ms
2025-09-08 15:22:35.638 [restartedMain] INFO  c.renato.wit_challenge.KafkaProducer - KafkaProducer initialized successfully
2025-09-08 15:22:35.710 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2025-09-08 15:22:35.720 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-09-08 15:22:35.733 [restartedMain] INFO  c.r.w.WitChallengeApplication - Started WitChallengeApplication in 0.383 seconds (process running for 478.181)
2025-09-08 15:22:35.735 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2025-09-08 15:22:35.763 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - test-group: partitions assigned: [result-0, result-1, result-2]
2025-09-08 15:26:16.369 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-09-08 15:26:16.370 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-09-08 15:26:16.371 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-09-08 15:26:16.373 [http-nio-8080-exec-1] INFO  com.renato.wit_challenge.rest - Received sum request: a=5, b=3
2025-09-08 15:26:16.373 [http-nio-8080-exec-1] DEBUG com.renato.wit_challenge.calculator - Sum result: 8
2025-09-08 15:26:16.389 [http-nio-8080-exec-1] INFO  c.renato.wit_challenge.KafkaProducer - Message sent successfully to topic 'result': 8
2025-09-08 15:26:16.389 [http-nio-8080-exec-1] INFO  com.renato.wit_challenge.rest - Sum operation completed successfully. Result: 8
2025-09-08 15:26:16.400 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  c.renato.wit_challenge.KafkaConsumer - Received message from Kafka topic 'result': 8
2025-09-08 15:26:16.401 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] DEBUG c.renato.wit_challenge.KafkaConsumer - Message processing completed for: 8
2025-09-08 15:28:43.096 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - test-group: partitions revoked: [result-0, result-1, result-2]
2025-09-08 15:28:43.111 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - test-group: Consumer stopped
2025-09-08 15:28:43.111 [SpringApplicationShutdownHook] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2025-09-08 15:28:43.129 [tomcat-shutdown] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Graceful shutdown complete
